 Parton Distribution Table : CTEQ5HJ
  Ordr, Nfl, lambda        Qmass 1,  2,  3,         4,  5,  6
    2.    5. 0.2260    0.000    0.000    0.200    1.300    4.500  180.000
   NX,  NT,  NfMx
   90   13    5
QINI, QMAX, (QV(I), I =0, NT)
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.18875E+05
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 1.21417E+05 9.26265E+04 6.95419E+04 5.21635E+04 3.91008E+04 2.92798E+04
 2.19089E+04 1.63761E+04 1.22304E+04 9.12381E+03 6.80024E+03 5.06218E+03
 3.76471E+03 2.79607E+03 2.07449E+03 1.53692E+03 1.13736E+03 8.40370E+02
 6.20163E+02 4.56894E+02 3.36165E+02 2.46897E+02 1.81073E+02 1.32548E+02
 9.68730E+01 7.06682E+01 5.14877E+01 3.72650E+01 2.70548E+01 1.96027E+01
 1.41865E+01 1.02489E+01 7.39719E+00 5.33739E+00 3.84770E+00 2.77267E+00
 2.00003E+00 1.44346E+00 1.04406E+00 7.56407E-01 5.50141E-01 4.01255E-01
 2.93943E-01 2.16144E-01 1.59784E-01 1.18607E-01 8.86379E-02 6.63749E-02
 5.00949E-02 3.78767E-02 2.88156E-02 2.19942E-02 1.68675E-02 1.29748E-02
 1.00233E-02 7.76071E-03 6.02959E-03 4.69374E-03 3.66661E-03 2.86833E-03
 2.25066E-03 1.76809E-03 1.39217E-03 1.09870E-03 8.66893E-04 6.83512E-04
 5.38821E-04 4.23836E-04 3.32627E-04 2.59695E-04 2.01582E-04 1.54999E-04
 1.17793E-04 8.79986E-05 6.47685E-05 4.63223E-05 3.20809E-05 2.12718E-05
 1.33069E-05 7.63976E-06 3.81347E-06 1.42555E-06 7.89486E-08 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 2.80801E+05 2.13515E+05 1.59690E+05 1.19324E+05 8.90956E+04
 6.64568E+04 4.95305E+04 3.68749E+04 2.74290E+04 2.03789E+04 1.51266E+04
 1.12138E+04 8.30464E+03 6.14186E+03 4.53726E+03 3.34697E+03 2.46595E+03
 1.81397E+03 1.33261E+03 9.77311E+02 7.15734E+02 5.23212E+02 3.81888E+02
 2.78198E+02 2.02322E+02 1.46853E+02 1.06446E+02 7.66375E+01 5.53441E+01
 3.98850E+01 2.87053E+01 2.06220E+01 1.47983E+01 1.06156E+01 7.60664E+00
 5.44809E+00 3.90525E+00 2.80072E+00 2.01261E+00 1.44860E+00 1.04653E+00
 7.58191E-01 5.51620E-01 4.02862E-01 2.95749E-01 2.18021E-01 1.61796E-01
 1.20323E-01 9.01741E-02 6.77098E-02 5.11534E-02 3.87785E-02 2.95360E-02
 2.25676E-02 1.73170E-02 1.33210E-02 1.02835E-02 7.95659E-03 6.17865E-03
 4.80690E-03 3.75224E-03 2.93406E-03 2.30071E-03 1.80935E-03 1.42365E-03
 1.12045E-03 8.82550E-04 6.94500E-04 5.45991E-04 4.27745E-04 3.33812E-04
 2.58700E-04 1.98756E-04 1.50782E-04 1.13245E-04 8.33161E-05 6.00106E-05
 4.20832E-05 2.85867E-05 1.86624E-05 1.16103E-05 6.81392E-06 3.68477E-06
 1.80762E-06 7.73541E-07 2.70791E-07 6.91132E-08 9.14073E-09 0.00000E+00
 0.00000E+00 0.00000E+00 4.86224E+05 3.68478E+05 2.74507E+05 2.04312E+05
 1.51946E+05 1.12885E+05 8.37930E+04 6.21294E+04 4.60241E+04 3.40530E+04
 2.51704E+04 1.85809E+04 1.37016E+04 1.00897E+04 7.42113E+03 5.45022E+03
 3.99761E+03 2.92742E+03 2.14074E+03 1.56274E+03 1.13909E+03 8.28743E+02
 6.01969E+02 4.36379E+02 3.15783E+02 2.28046E+02 1.64444E+02 1.17766E+02
 8.45900E+01 6.06324E+01 4.33947E+01 3.09998E+01 2.21167E+01 1.57729E+01
 1.12341E+01 7.99721E+00 5.69653E+00 4.05961E+00 2.89836E+00 2.07258E+00
 1.48736E+00 1.07038E+00 7.73469E-01 5.61076E-01 4.09072E-01 2.99510E-01
 2.20742E-01 1.63049E-01 1.21354E-01 9.05066E-02 6.79110E-02 5.11410E-02
 3.86918E-02 2.93706E-02 2.23890E-02 1.71127E-02 1.31266E-02 1.00939E-02
 7.79007E-03 6.02471E-03 4.67512E-03 3.63505E-03 2.83439E-03 2.21688E-03
 1.73487E-03 1.35834E-03 1.06452E-03 8.33662E-04 6.52320E-04 5.08824E-04
 3.95464E-04 3.05388E-04 2.33937E-04 1.77156E-04 1.32941E-04 9.79166E-05
 7.07793E-05 4.99907E-05 3.43696E-05 2.28738E-05 1.46598E-05 8.99844E-06
 5.21853E-06 2.85127E-06 1.44689E-06 6.70696E-07 2.77157E-07 9.62611E-08
 2.28865E-08 1.08265E-09 0.00000E+00 7.46829E+05 5.64043E+05 4.18514E+05
 3.10242E+05 2.29789E+05 1.70019E+05 1.25682E+05 9.28020E+04 6.84570E+04
 5.04373E+04 3.71215E+04 2.72856E+04 2.00328E+04 1.46873E+04 1.07547E+04
 7.86312E+03 5.74123E+03 4.18503E+03 3.04619E+03 2.21330E+03 1.60561E+03
 1.16254E+03 8.40297E+02 6.06135E+02 4.36421E+02 3.13552E+02 2.24923E+02
 1.60217E+02 1.14463E+02 8.15987E+01 5.80743E+01 4.12523E+01 2.92608E+01
 2.07459E+01 1.46870E+01 1.03917E+01 7.35587E+00 5.20916E+00 3.69512E+00
 2.62526E+00 1.87153E+00 1.33794E+00 9.60319E-01 6.91962E-01 5.01080E-01
 3.64408E-01 2.66754E-01 1.95716E-01 1.44681E-01 1.07187E-01 7.98891E-02
 5.97686E-02 4.49222E-02 3.38809E-02 2.56600E-02 1.94891E-02 1.48552E-02
 1.13531E-02 8.70763E-03 6.69391E-03 5.16299E-03 3.99071E-03 3.09316E-03
 2.40494E-03 1.87071E-03 1.45600E-03 1.13419E-03 8.82914E-04 6.86663E-04
 5.32407E-04 4.11305E-04 3.15768E-04 2.40537E-04 1.81241E-04 1.35371E-04
 9.93438E-05 7.16366E-05 5.05653E-05 3.48252E-05 2.32955E-05 1.50721E-05
 9.39218E-06 5.57401E-06 3.14481E-06 1.66415E-06 8.11298E-07 3.52737E-07
 1.27109E-07 3.08657E-08 2.04104E-09 0.00000E+00 1.07240E+06 8.07135E+05
 5.96447E+05 4.40337E+05 3.24802E+05 2.39322E+05 1.76172E+05 1.29535E+05
 9.51471E+04 6.98016E+04 5.11511E+04 3.74339E+04 2.73625E+04 1.99720E+04
 1.45587E+04 1.05961E+04 7.70121E+03 5.58778E+03 4.04813E+03 2.92737E+03
 2.11342E+03 1.52280E+03 1.09527E+03 7.86120E+02 5.63147E+02 4.02516E+02
 2.87228E+02 2.03499E+02 1.44600E+02 1.02520E+02 7.25568E+01 5.12487E+01
 3.61410E+01 2.54743E+01 1.79261E+01 1.26065E+01 8.86821E+00 6.24082E+00
 4.39863E+00 3.10500E+00 2.19905E+00 1.56178E+00 1.11353E+00 7.97049E-01
 5.73315E-01 4.14167E-01 3.01154E-01 2.19495E-01 1.61177E-01 1.18623E-01
 8.78315E-02 6.52875E-02 4.87526E-02 3.65365E-02 2.74945E-02 2.07520E-02
 1.57191E-02 1.19400E-02 9.10139E-03 6.95447E-03 5.33133E-03 4.09619E-03
 3.15561E-03 2.43858E-03 1.88509E-03 1.45812E-03 1.12868E-03 8.73066E-04
 6.74621E-04 5.19708E-04 3.98883E-04 3.04273E-04 2.30340E-04 1.72549E-04
 1.28163E-04 9.36025E-05 6.72325E-05 4.73329E-05 3.25665E-05 2.18117E-05
 1.41666E-05 8.88971E-06 5.33344E-06 3.05233E-06 1.64217E-06 8.13724E-07
 3.57481E-07 1.28443E-07 3.07454E-08 2.26331E-09 0.00000E+00 1.47315E+06
 1.10491E+06 8.13133E+05 5.97835E+05 4.39139E+05 3.22215E+05 2.36189E+05
 1.72926E+05 1.26474E+05 9.23827E+04 6.74030E+04 4.91109E+04 3.57382E+04
 2.59687E+04 1.88443E+04 1.36527E+04 9.87690E+03 7.13303E+03 5.14322E+03
 3.70158E+03 2.65946E+03 1.90689E+03 1.36475E+03 9.74635E+02 6.94648E+02
 4.93943E+02 3.50620E+02 2.47077E+02 1.74618E+02 1.23128E+02 8.66554E+01
 6.08619E+01 4.26727E+01 2.99032E+01 2.09171E+01 1.46212E+01 1.02219E+01
 7.14875E+00 5.00663E+00 3.51168E+00 2.47096E+00 1.74350E+00 1.23493E+00
 8.78165E-01 6.27490E-01 4.50324E-01 3.25291E-01 2.35537E-01 1.71822E-01
 1.25638E-01 9.24221E-02 6.82629E-02 5.06494E-02 3.77199E-02 2.82062E-02
 2.11576E-02 1.59274E-02 1.20248E-02 9.11003E-03 6.91927E-03 5.27216E-03
 4.02647E-03 3.08298E-03 2.36789E-03 1.81903E-03 1.39825E-03 1.07548E-03
 8.26618E-04 6.34594E-04 4.85720E-04 3.70374E-04 2.80723E-04 2.11198E-04
 1.57288E-04 1.16178E-04 8.44350E-05 6.03978E-05 4.23922E-05 2.91159E-05
 1.94988E-05 1.26856E-05 7.98880E-06 4.81972E-06 2.77676E-06 1.50329E-06
 7.47523E-07 3.27312E-07 1.15874E-07 2.71033E-08 2.11947E-09 0.00000E+00
 1.95942E+06 1.46452E+06 1.07334E+06 7.85874E+05 5.74851E+05 4.20019E+05
 3.06575E+05 2.23502E+05 1.62759E+05 1.18371E+05 8.59861E+04 6.23745E+04
 4.51878E+04 3.26878E+04 2.36122E+04 1.70289E+04 1.22623E+04 8.81439E+03
 6.32551E+03 4.53077E+03 3.23947E+03 2.31144E+03 1.64610E+03 1.16968E+03
 8.29434E+02 5.86740E+02 4.14313E+02 2.90394E+02 2.04128E+02 1.43154E+02
 1.00191E+02 6.99736E+01 4.87803E+01 3.39854E+01 2.36317E+01 1.64197E+01
 1.14092E+01 7.92990E+00 5.51889E+00 3.84658E+00 2.68929E+00 1.88537E+00
 1.32677E+00 9.37372E-01 6.65434E-01 4.74456E-01 3.40500E-01 2.44959E-01
 1.77540E-01 1.28988E-01 9.42812E-02 6.91989E-02 5.10210E-02 3.77612E-02
 2.80616E-02 2.09206E-02 1.56528E-02 1.17464E-02 8.84527E-03 6.67810E-03
 5.05778E-03 3.83973E-03 2.92219E-03 2.23079E-03 1.70312E-03 1.30109E-03
 9.94496E-04 7.59600E-04 5.79461E-04 4.40743E-04 3.33971E-04 2.51584E-04
 1.88164E-04 1.39360E-04 1.02398E-04 7.40788E-05 5.27839E-05 3.69387E-05
 2.53217E-05 1.69466E-05 1.10306E-05 6.95745E-06 4.20750E-06 2.42922E-06
 1.31567E-06 6.52037E-07 2.82606E-07 9.80466E-08 2.23430E-08 1.82234E-09
 0.00000E+00 2.54140E+06 1.89293E+06 1.38159E+06 1.00738E+06 7.33801E+05
 5.33905E+05 3.88047E+05 2.81691E+05 2.04249E+05 1.47903E+05 1.06967E+05
 7.72520E+04 5.57166E+04 4.01232E+04 2.88518E+04 2.07124E+04 1.48458E+04
 1.06217E+04 7.58655E+03 5.40816E+03 3.84816E+03 2.73239E+03 1.93628E+03
 1.36902E+03 9.65881E+02 6.79751E+02 4.77492E+02 3.32891E+02 2.32751E+02
 1.62346E+02 1.12997E+02 7.84782E+01 5.43983E+01 3.76821E+01 2.60485E+01
 1.79916E+01 1.24259E+01 8.58391E+00 5.93708E+00 4.11226E+00 2.85688E+00
 1.99018E+00 1.39157E+00 9.76885E-01 6.89032E-01 4.88137E-01 3.48082E-01
 2.48819E-01 1.79190E-01 1.29366E-01 9.39625E-02 6.85377E-02 5.02203E-02
 3.69412E-02 2.72839E-02 2.02180E-02 1.50360E-02 1.12164E-02 8.39565E-03
 6.30121E-03 4.74397E-03 3.58030E-03 2.70848E-03 2.05532E-03 1.55966E-03
 1.18432E-03 8.99754E-04 6.83087E-04 5.17936E-04 3.91596E-04 2.94973E-04
 2.20935E-04 1.64342E-04 1.21096E-04 8.85551E-05 6.37973E-05 4.52971E-05
 3.16122E-05 2.16282E-05 1.44594E-05 9.40780E-06 5.93400E-06 3.58847E-06
 2.06948E-06 1.11680E-06 5.49193E-07 2.34640E-07 7.95459E-08 1.76441E-08
 1.48701E-09 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 2.78191E+04 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.93926E+04 2.29792E+04
 1.77476E+04 1.36977E+04 1.05664E+04 8.14481E+03 6.27459E+03 4.82988E+03
 3.71548E+03 2.85568E+03 2.19334E+03 1.68298E+03 1.29042E+03 9.88371E+02
 7.56409E+02 5.78208E+02 4.41600E+02 3.36832E+02 2.56672E+02 1.95314E+02
 1.48475E+02 1.12700E+02 8.54514E+01 6.46872E+01 4.89112E+01 3.69259E+01
 2.78538E+01 2.08898E+01 1.57159E+01 1.18038E+01 8.86065E+00 6.64227E+00
 4.97820E+00 3.73089E+00 2.79613E+00 2.09538E+00 1.57317E+00 1.18198E+00
 8.90754E-01 6.72423E-01 5.09935E-01 3.87760E-01 2.96318E-01 2.27211E-01
 1.75228E-01 1.35617E-01 1.05681E-01 8.24755E-02 6.48709E-02 5.10815E-02
 4.04668E-02 3.21310E-02 2.56332E-02 2.04915E-02 1.64509E-02 1.32237E-02
 1.06647E-02 8.61037E-03 6.97691E-03 5.65760E-03 4.60331E-03 3.74952E-03
 3.06350E-03 2.51052E-03 2.06026E-03 1.69204E-03 1.39269E-03 1.14693E-03
 9.45742E-04 7.78802E-04 6.40533E-04 5.24471E-04 4.27163E-04 3.43929E-04
 2.74869E-04 2.15521E-04 1.65565E-04 1.23789E-04 8.94369E-05 6.18621E-05
 4.03715E-05 2.45059E-05 1.31593E-05 5.91919E-06 1.78118E-06 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.11209E+04
 5.53488E+04 4.25248E+04 3.26491E+04 2.50537E+04 1.92104E+04 1.47213E+04
 1.12719E+04 8.62526E+03 6.59409E+03 5.03773E+03 3.84493E+03 2.93232E+03
 2.23392E+03 1.70046E+03 1.29286E+03 9.82073E+02 7.45032E+02 5.64645E+02
