 Parton Distribution Table : CTEQ4A4
  Ordr, Nfl, lambda        Qmass 1,  2,  3,         4,  5,  6
    2.    5. 0.2390    0.000    0.000    0.200    1.600    5.000  180.000
   NX,  NT,  NfMx
   90   13    5
QINI, QMAX, (QV(I), I =0, NT)
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.64612E+05 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.21644E+05
 9.23935E+04 6.90159E+04 5.15107E+04 3.84222E+04 2.86324E+04 2.13227E+04
 1.58632E+04 1.17929E+04 8.75748E+03 6.49818E+03 4.81613E+03 3.56636E+03
 2.63758E+03 1.94882E+03 1.43796E+03 1.05991E+03 7.80106E+02 5.73511E+02
 4.20959E+02 3.08609E+02 2.25861E+02 1.65079E+02 1.20437E+02 8.77384E+01
 6.38043E+01 4.63467E+01 3.34448E+01 2.42131E+01 1.74961E+01 1.26290E+01
 9.10075E+00 6.55275E+00 4.71718E+00 3.39315E+00 2.44000E+00 1.75663E+00
 1.26546E+00 9.13780E-01 6.60994E-01 4.80094E-01 3.49737E-01 2.55936E-01
 1.88016E-01 1.38870E-01 1.02987E-01 7.68847E-02 5.74927E-02 4.33115E-02
 3.26610E-02 2.47584E-02 1.88035E-02 1.43259E-02 1.09241E-02 8.34589E-03
 6.37126E-03 4.86413E-03 3.70544E-03 2.82003E-03 2.13766E-03 1.61600E-03
 1.21472E-03 9.08519E-04 6.75499E-04 4.97461E-04 3.62117E-04 2.60548E-04
 1.84437E-04 1.28264E-04 8.69236E-05 5.71265E-05 3.57882E-05 2.09112E-05
 1.07394E-05 4.16211E-06 6.68901E-09 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 2.72762E+05 2.06672E+05 1.53940E+05 1.14566E+05 8.52057E+04 6.33087E+04
 4.70049E+04 3.48638E+04 2.58383E+04 1.91280E+04 1.41482E+04 1.04524E+04
 7.71472E+03 5.68677E+03 4.18759E+03 3.07935E+03 2.26186E+03 1.65889E+03
 1.21517E+03 8.88692E+02 6.49076E+02 4.73241E+02 3.44545E+02 2.50384E+02
 1.81670E+02 1.31569E+02 9.51659E+01 6.83753E+01 4.92833E+01 3.54524E+01
 2.54718E+01 1.82695E+01 1.30905E+01 9.37737E+00 6.71084E+00 4.80081E+00
 3.43770E+00 2.46309E+00 1.76861E+00 1.27213E+00 9.18578E-01 6.65225E-01
 4.83855E-01 3.53288E-01 2.59303E-01 1.91087E-01 1.41732E-01 1.05298E-01
 7.87938E-02 5.90207E-02 4.44335E-02 3.35167E-02 2.53576E-02 1.92025E-02
 1.45667E-02 1.10427E-02 8.37151E-03 6.33386E-03 4.78768E-03 3.60583E-03
 2.70909E-03 2.02501E-03 1.50717E-03 1.11629E-03 8.20113E-04 5.96913E-04
 4.30767E-04 3.07245E-04 2.16701E-04 1.50457E-04 1.02883E-04 6.88420E-05
 4.49564E-05 2.84255E-05 1.74085E-05 1.00585E-05 5.40070E-06 2.53893E-06
 9.03916E-07 3.57757E-08 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 4.58704E+05 3.46684E+05 2.57462E+05 1.91036E+05 1.41647E+05
 1.04923E+05 7.76602E+04 5.74203E+04 4.24194E+04 3.13019E+04 2.30769E+04
 1.69923E+04 1.24994E+04 9.18240E+03 6.73823E+03 4.93761E+03 3.61383E+03
 2.64088E+03 1.92737E+03 1.40428E+03 1.02174E+03 7.42070E+02 5.38132E+02
 3.89497E+02 2.81449E+02 2.02977E+02 1.46186E+02 1.04570E+02 7.50342E+01
 5.37325E+01 3.84250E+01 2.74296E+01 1.95577E+01 1.39408E+01 9.92536E+00
 7.06352E+00 5.03070E+00 3.58490E+00 2.55967E+00 1.83072E+00 1.31421E+00
 9.46150E-01 6.84030E-01 4.96423E-01 3.62088E-01 2.65166E-01 1.95418E-01
 1.44255E-01 1.07234E-01 7.97958E-02 5.96700E-02 4.47097E-02 3.35948E-02
 2.52676E-02 1.90345E-02 1.43304E-02 1.07883E-02 8.10658E-03 6.08514E-03
 4.55212E-03 3.39700E-03 2.52287E-03 1.86597E-03 1.37395E-03 1.00399E-03
 7.27504E-04 5.23259E-04 3.72626E-04 2.62985E-04 1.83355E-04 1.26492E-04
 8.60102E-05 5.76674E-05 3.80527E-05 2.48810E-05 1.59678E-05 1.01463E-05
 6.37625E-06 4.00347E-06 2.51148E-06 1.59976E-06 1.02929E-06 6.72405E-07
 4.37041E-07 2.77764E-07 1.65468E-07 8.81288E-08 3.82058E-08 1.06881E-08
 7.75970E-10 0.00000E+00 6.85459E+05 5.16710E+05 3.82546E+05 2.82968E+05
 2.09151E+05 1.54435E+05 1.13938E+05 8.39702E+04 6.18286E+04 4.54726E+04
 3.34106E+04 2.45176E+04 1.79724E+04 1.31568E+04 9.62035E+03 7.02421E+03
 5.12218E+03 3.72929E+03 2.71144E+03 1.96802E+03 1.42633E+03 1.03184E+03
 7.45252E+02 5.37208E+02 3.86568E+02 2.77602E+02 1.99062E+02 1.41756E+02
 1.01257E+02 7.21794E+01 5.13732E+01 3.64974E+01 2.58950E+01 1.83661E+01
 1.30085E+01 9.20938E+00 6.52364E+00 4.62347E+00 3.28273E+00 2.33460E+00
 1.66619E+00 1.19252E+00 8.56968E-01 6.18182E-01 4.48112E-01 3.26128E-01
 2.38824E-01 1.75180E-01 1.29375E-01 9.56473E-02 7.10502E-02 5.28871E-02
 3.94726E-02 2.94904E-02 2.20641E-02 1.64991E-02 1.23360E-02 9.20705E-03
 6.86390E-03 5.10035E-03 3.78053E-03 2.78949E-03 2.04993E-03 1.50015E-03
 1.08979E-03 7.85573E-04 5.62480E-04 3.99222E-04 2.81205E-04 1.96113E-04
 1.35701E-04 9.29309E-05 6.30950E-05 4.24863E-05 2.85996E-05 1.91361E-05
 1.28495E-05 8.66471E-06 5.90576E-06 4.05528E-06 2.81314E-06 1.94683E-06
 1.33202E-06 8.84001E-07 5.57503E-07 3.22801E-07 1.63869E-07 6.66282E-08
 1.74167E-08 1.31018E-09 0.00000E+00 9.59397E+05 7.21263E+05 5.32289E+05
 3.92474E+05 2.89150E+05 2.12808E+05 1.56485E+05 1.14941E+05 8.43467E+04
 6.18222E+04 4.52660E+04 3.31013E+04 2.41786E+04 1.76367E+04 1.28492E+04
 9.34723E+03 6.79070E+03 4.92542E+03 3.56735E+03 2.57921E+03 1.86189E+03
 1.34153E+03 9.64977E+02 6.92716E+02 4.96367E+02 3.54916E+02 2.53383E+02
 1.79624E+02 1.27723E+02 9.06244E+01 6.41953E+01 4.53875E+01 3.20433E+01
 2.26131E+01 1.59340E+01 1.12214E+01 7.90609E+00 5.57277E+00 3.93463E+00
 2.78244E+00 1.97432E+00 1.40481E+00 1.00350E+00 7.19551E-01 5.18397E-01
 3.74959E-01 2.72865E-01 1.98894E-01 1.45947E-01 1.07207E-01 7.91186E-02
 5.85118E-02 4.33826E-02 3.21990E-02 2.39295E-02 1.77753E-02 1.32012E-02
 9.78765E-03 7.24784E-03 5.35030E-03 3.93967E-03 2.88836E-03 2.10916E-03
 1.53413E-03 1.10796E-03 7.94468E-04 5.66186E-04 4.00369E-04 2.81290E-04
 1.96025E-04 1.35825E-04 9.34312E-05 6.39661E-05 4.36514E-05 2.99279E-05
 2.05250E-05 1.41964E-05 9.89958E-06 6.97752E-06 4.94268E-06 3.50995E-06
 2.46620E-06 1.69450E-06 1.11948E-06 6.96394E-07 3.94891E-07 1.94758E-07
 7.62442E-08 1.91176E-08 1.46727E-09 0.00000E+00 1.28716E+06 9.65017E+05
 7.09859E+05 5.21690E+05 3.83074E+05 2.80993E+05 2.05924E+05 1.50740E+05
 1.10235E+05 8.05156E+04 5.87451E+04 4.28052E+04 3.11538E+04 2.26419E+04
 1.64346E+04 1.19109E+04 8.62034E+03 6.22854E+03 4.49359E+03 3.23610E+03
 2.32673E+03 1.66967E+03 1.19605E+03 8.55004E+02 6.10047E+02 4.34305E+02
 3.08689E+02 2.17836E+02 1.54184E+02 1.08893E+02 7.67689E+01 5.40156E+01
 3.79459E+01 2.66445E+01 1.86778E+01 1.30850E+01 9.16956E+00 6.42828E+00
 4.51341E+00 3.17381E+00 2.23907E+00 1.58395E+00 1.12477E+00 8.01713E-01
 5.74086E-01 4.12707E-01 2.98479E-01 2.16213E-01 1.57653E-01 1.15074E-01
 8.43795E-02 6.20048E-02 4.56747E-02 3.36815E-02 2.48672E-02 1.83519E-02
 1.35401E-02 9.97396E-03 7.33751E-03 5.38180E-03 3.93744E-03 2.86879E-03
 2.08199E-03 1.50546E-03 1.08111E-03 7.71263E-04 5.47161E-04 3.85529E-04
 2.70181E-04 1.88120E-04 1.30477E-04 9.00792E-05 6.20909E-05 4.28173E-05
 2.97620E-05 2.07685E-05 1.46437E-05 1.04159E-05 7.47157E-06 5.36777E-06
 3.84232E-06 2.70618E-06 1.85142E-06 1.21160E-06 7.42470E-07 4.12782E-07
 1.98439E-07 7.51844E-08 1.81935E-08 1.42019E-09 0.00000E+00 1.67555E+06
 1.25270E+06 9.18424E+05 6.72721E+05 4.92310E+05 3.59894E+05 2.62840E+05
 1.91738E+05 1.39724E+05 1.01694E+05 7.39316E+04 5.36766E+04 3.89231E+04
 2.81841E+04 2.03808E+04 1.47151E+04 1.06090E+04 7.63575E+03 5.48717E+03
 3.93594E+03 2.81848E+03 2.01428E+03 1.43691E+03 1.02286E+03 7.26691E+02
 5.15087E+02 3.64480E+02 2.56033E+02 1.80389E+02 1.26808E+02 8.89738E+01
 6.23012E+01 4.35502E+01 3.04267E+01 2.12194E+01 1.47881E+01 1.03077E+01
 7.18709E+00 5.01829E+00 3.50914E+00 2.46151E+00 1.73128E+00 1.22219E+00
 8.66012E-01 6.16409E-01 4.40458E-01 3.16605E-01 2.27936E-01 1.65165E-01
 1.19805E-01 8.72952E-02 6.37450E-02 4.66580E-02 3.41888E-02 2.50797E-02
 1.83910E-02 1.34821E-02 9.86844E-03 7.21368E-03 5.25798E-03 3.82292E-03
 2.76861E-03 1.99737E-03 1.43612E-03 1.02576E-03 7.28257E-04 5.14471E-04
 3.61308E-04 2.52646E-04 1.75803E-04 1.22070E-04 8.45695E-05 5.86530E-05
 4.08115E-05 2.86865E-05 2.02843E-05 1.44972E-05 1.04433E-05 7.56525E-06
 5.46966E-06 3.92068E-06 2.75352E-06 1.86937E-06 1.20939E-06 7.29620E-07
 3.97814E-07 1.86625E-07 6.85769E-08 1.60633E-08 1.27375E-09 0.00000E+00
 2.13136E+06 1.58899E+06 1.16107E+06 8.47587E+05 6.18165E+05 4.50346E+05
 3.27757E+05 2.38257E+05 1.73009E+05 1.25470E+05 9.08872E+04 6.57464E+04
 4.74995E+04 3.42662E+04 2.46855E+04 1.77552E+04 1.27514E+04 9.14198E+03
 6.54358E+03 4.67494E+03 3.33409E+03 2.37299E+03 1.68575E+03 1.19492E+03
 8.45288E+02 5.96528E+02 4.20234E+02 2.93850E+02 2.06084E+02 1.44199E+02
 1.00695E+02 7.01696E+01 4.88088E+01 3.39308E+01 2.35421E+01 1.63217E+01
 1.13162E+01 7.84794E+00 5.44967E+00 3.78966E+00 2.64326E+00 1.84850E+00
 1.29737E+00 9.13916E-01 6.46647E-01 4.59309E-01 3.28167E-01 2.34828E-01
 1.69115E-01 1.21917E-01 8.82834E-02 6.40690E-02 4.66027E-02 3.39361E-02
 2.47380E-02 1.80275E-02 1.31331E-02 9.55370E-03 6.94039E-03 5.02816E-03
 3.63384E-03 2.61642E-03 1.87685E-03 1.34222E-03 9.53826E-04 6.74153E-04
 4.74421E-04 3.32225E-04 2.31896E-04 1.61327E-04 1.12180E-04 7.79970E-05
 5.44130E-05 3.81659E-05 2.70805E-05 1.93484E-05 1.39639E-05 1.01419E-05
 7.38511E-06 5.34963E-06 3.82612E-06 2.67195E-06 1.79687E-06 1.14796E-06
 6.81569E-07 3.64472E-07 1.66945E-07 5.95695E-08 1.35345E-08 1.08948E-09
 0.00000E+00 2.66120E+06 1.97840E+06 1.44073E+06 1.04816E+06 7.61824E+05
 5.53086E+05 4.01122E+05 2.90562E+05 2.10237E+05 1.51922E+05 1.09648E+05
 7.90271E+04 5.68825E+04 4.08816E+04 2.93397E+04 2.10221E+04 1.50392E+04
 1.07400E+04 7.65691E+03 5.44843E+03 3.86993E+03 2.74305E+03 1.94050E+03
 1.36969E+03 9.64762E+02 6.77865E+02 4.75415E+02 3.30922E+02 2.31024E+02
 1.60901E+02 1.11827E+02 7.75538E+01 5.36810E+01 3.71329E+01 2.56329E+01
 1.76797E+01 1.21932E+01 8.41112E+00 5.80901E+00 4.01735E+00 2.78639E+00
 1.93759E+00 1.35209E+00 9.46968E-01 6.66109E-01 4.70344E-01 3.34057E-01
 2.37613E-01 1.70088E-01 1.21877E-01 8.77170E-02 6.32722E-02 4.57416E-02
 3.31061E-02 2.39848E-02 1.73723E-02 1.25787E-02 9.09540E-03 6.56776E-03
 4.73027E-03 3.39873E-03 2.43351E-03 1.73617E-03 1.23530E-03 8.73688E-04
 6.14974E-04 4.31293E-04 3.01291E-04 2.10029E-04 1.46147E-04 1.01808E-04
 7.10516E-05 4.98488E-05 3.52180E-05 2.51888E-05 1.81441E-05 1.31859E-05
 9.62466E-06 7.02282E-06 5.08222E-06 3.61852E-06 2.50833E-06 1.66905E-06
 1.05228E-06 6.14681E-07 3.22388E-07 1.44230E-07 5.00191E-08 1.10414E-08
 9.01856E-10 0.00000E+00 4.96098E+04 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 4.08654E+04 3.15210E+04 2.39739E+04
 1.82241E+04 1.38490E+04 1.05178E+04 7.98503E+03 6.05810E+03 4.59432E+03
 3.48164E+03 2.63723E+03 1.99598E+03 1.50988E+03 1.14112E+03 8.61938E+02
 6.50399E+02 4.90467E+02 3.69445E+02 2.78088E+02 2.09064E+02 1.57056E+02
 1.17829E+02 8.83252E+01 6.61150E+01 4.94437E+01 3.69260E+01 2.75612E+01
 2.04533E+01 1.52315E+01 1.13256E+01 8.41842E+00 6.24963E+00 4.63939E+00
 3.44434E+00 2.55753E+00 1.89908E+00 1.41305E+00 1.05236E+00 7.86324E-01
 5.88693E-01 4.42930E-01 3.34292E-01 2.53679E-01 1.93253E-01 1.48155E-01
 1.14036E-01 8.84201E-02 6.86760E-02 5.37706E-02 4.21413E-02 3.32178E-02
 2.62251E-02 2.07825E-02 1.64793E-02 1.30993E-02 1.04011E-02 8.26263E-03
 6.54806E-03 5.18740E-03 4.09260E-03 3.22231E-03 2.52344E-03 1.96817E-03
 1.52754E-03 1.17628E-03 8.96903E-04 6.77852E-04 5.06033E-04 3.73319E-04
 2.70737E-04 1.93000E-04 1.34121E-04 9.06974E-05 5.85822E-05 3.60738E-05
 2.01566E-05 9.50643E-06 2.65722E-06 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.23988E+04 7.11036E+04
 5.39319E+04 4.08836E+04 3.09808E+04 2.34612E+04 1.77593E+04 1.34336E+04
 1.01567E+04 7.67320E+03 5.79390E+03 4.37111E+03 3.29579E+03 2.48265E+03
 1.86893E+03 1.40544E+03 1.05615E+03 7.92746E+02 5.94563E+02 4.45363E+02
 3.33323E+02 2.49130E+02 1.86029E+02 1.38708E+02 1.03318E+02 7.68489E+01
 5.71208E+01 4.22093E+01 3.12969E+01 2.31700E+01 1.71445E+01 1.26698E+01
 9.36080E+00 6.91664E+00 5.11023E+00 3.77568E+00 2.79467E+00 2.07044E+00
 1.53853E+00 1.14555E+00 8.56951E-01 6.43064E-01 4.85060E-01 3.67322E-01
 2.79842E-01 2.14064E-01 1.64905E-01 1.27266E-01 9.89785E-02 7.70622E-02
 6.03301E-02 4.73132E-02 3.72362E-02 2.93278E-02 2.31514E-02 1.82593E-02
 1.44070E-02 1.13433E-02 8.92764E-03 7.00033E-03 5.47908E-03 4.26746E-03
 3.31217E-03 2.55987E-03 1.96490E-03 1.49568E-03 1.13066E-03 8.46552E-04
 6.28597E-04 4.61218E-04 3.34973E-04 2.39798E-04 1.69429E-04 1.17339E-04
 8.03563E-05 5.36470E-05 3.51144E-05 2.23363E-05 1.38358E-05 8.25308E-06
 4.75134E-06 2.60030E-06 1.34826E-06 6.46133E-07 2.83814E-07 1.08157E-07
 3.48548E-08 8.83872E-09 1.83631E-09 2.29324E-11 0.00000E+00 1.56505E+05
 1.20145E+05 9.08751E+04 6.86935E+04 5.19043E+04 3.91912E+04 2.95781E+04
 2.23061E+04 1.68131E+04 1.26624E+04 9.53089E+03 7.16737E+03 5.38649E+03
 4.04414E+03 3.03414E+03 2.27393E+03 1.70285E+03 1.27368E+03 9.51844E+02
